"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
458,,103.000000,113.000000,0,113,0,0,yes,1.000000
457,,699.000000,707.000000,0,707,0,0,yes,1.000000
456,,192.000000,201.000000,0,201,0,0,yes,1.000000
455,,2068.000000,3418.000000,0,3418,0,0,yes,1.000000
454,,318.000000,370.000000,0,370,0,0,yes,1.000000
453,,1823.000000,3059.000000,0,3059,0,0,yes,1.000000
452,,885.000000,962.000000,0,962,0,0,yes,1.000000
451,,4033.000000,6057.000000,0,6057,0,0,yes,1.000000
450,,4720.000000,6573.000000,0,6573,0,0,yes,1.000000
449,,11.000000,12.000000,0,12,0,0,yes,1.000000
448,,415.000000,421.000000,0,421,0,0,yes,1.000000
447,,29.000000,32.000000,0,32,0,0,yes,1.000000
446,,10.000000,11.000000,0,11,0,0,yes,1.000000
445,,6.000000,6.000000,0,6,0,0,yes,1.000000
444,,703.000000,709.000000,0,709,0,0,yes,1.000000
443,,68.000000,71.000000,0,71,0,0,yes,1.000000
442,,10.000000,10.000000,0,10,0,0,yes,1.000000
441,,64.000000,76.000000,0,76,0,0,yes,1.000000
440,,70.000000,74.000000,0,74,0,0,yes,1.000000
439,,4977.000000,7427.000000,0,7427,0,0,yes,1.000000
438,,178.000000,181.000000,0,181,0,0,yes,1.000000
437,,1679.000000,2906.000000,0,2906,0,0,yes,1.000000
436,,1065.000000,1395.000000,0,1395,0,0,yes,1.000000
435,,4073.000000,5493.000000,0,5493,0,0,yes,1.000000
434,,82.000000,86.000000,0,86,0,0,yes,1.000000
433,,569.000000,592.000000,0,592,0,0,yes,1.000000
432,,44.000000,44.000000,0,44,0,0,yes,1.000000
431,,1441.000000,1441.000000,0,1441,0,0,yes,1.000000
430,,167.000000,167.000000,0,167,0,0,yes,1.000000
429,,1110.000000,1130.000000,0,1130,0,0,yes,1.000000
428,,117.000000,117.000000,0,117,0,0,yes,1.000000
427,,1177.000000,1187.000000,0,1187,0,0,yes,1.000000
426,,956.000000,1001.000000,0,1001,0,0,yes,1.000000
425,,558.000000,581.000000,0,581,0,0,yes,1.000000
424,,492.000000,499.000000,0,499,0,0,yes,1.000000
423,,2779.000000,4252.000000,0,4252,0,0,yes,1.000000
422,,2770.000000,4173.000000,0,4173,0,0,yes,1.000000
421,,5671.000000,7816.000000,0,7816,0,0,yes,1.000000
420,,10.000000,14.000000,0,14,0,0,yes,1.000000
419,,5383.000000,7074.000000,0,7074,0,0,yes,1.000000
418,,2991.000000,3667.000000,0,3667,0,0,yes,1.000000
417,,4792.000000,6821.000000,0,6821,0,0,yes,1.000000
416,,713.000000,996.000000,0,996,0,0,yes,1.000000
415,,607.000000,616.000000,0,616,0,0,yes,1.000000
414,,944.000000,1026.000000,0,1026,0,0,yes,1.000000
413,,5773.000000,5873.000000,0,5873,0,0,yes,1.000000
412,,315.000000,593.000000,0,593,0,0,yes,1.000000
411,,468.000000,468.000000,0,468,0,0,yes,1.000000
410,,120.000000,121.000000,0,121,0,0,yes,1.000000
409,,838.000000,843.000000,0,843,0,0,yes,1.000000
408,,2626.000000,2627.000000,0,2627,0,0,yes,1.000000
407,,39.000000,52.000000,0,52,0,0,yes,1.000000
406,,1849.000000,2222.000000,0,2222,0,0,yes,1.000000
405,,10.000000,10.000000,0,10,0,0,yes,1.000000
404,,874.000000,875.000000,0,875,0,0,yes,1.000000
403,,1864.000000,2437.000000,0,2437,0,0,yes,1.000000
402,,592.000000,594.000000,0,594,0,0,yes,1.000000
401,,368.000000,451.000000,0,451,0,0,yes,1.000000
400,,330.000000,382.000000,0,382,0,0,yes,1.000000
399,,54.000000,54.000000,0,54,0,0,yes,1.000000
398,,43.000000,43.000000,0,43,0,0,yes,1.000000
397,,224.000000,230.000000,0,230,0,0,yes,1.000000
396,,103.000000,157.000000,0,157,0,0,yes,1.000000
395,,87.000000,123.000000,0,123,0,0,yes,1.000000
394,,11.000000,16.000000,0,16,0,0,yes,1.000000
