"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
458,,103.000000,111.000000,0,111,0,0,yes,1.000000
457,,699.000000,730.000000,0,730,0,0,yes,1.000000
456,,192.000000,202.000000,0,202,0,0,yes,1.000000
455,,2068.000000,3394.000000,0,3394,0,0,yes,1.000000
454,,318.000000,350.000000,0,350,0,0,yes,1.000000
453,,1823.000000,3036.000000,0,3036,0,0,yes,1.000000
452,,885.000000,960.000000,0,960,0,0,yes,1.000000
451,,4033.000000,6060.000000,0,6060,0,0,yes,1.000000
450,,4720.000000,6539.000000,0,6539,0,0,yes,1.000000
449,,11.000000,11.000000,0,11,0,0,yes,1.000000
448,,415.000000,416.000000,0,416,0,0,yes,1.000000
447,,29.000000,33.000000,0,33,0,0,yes,1.000000
446,,10.000000,11.000000,0,11,0,0,yes,1.000000
445,,6.000000,6.000000,0,6,0,0,yes,1.000000
444,,703.000000,723.000000,0,723,0,0,yes,1.000000
443,,68.000000,69.000000,0,69,0,0,yes,1.000000
442,,10.000000,10.000000,0,10,0,0,yes,1.000000
441,,64.000000,79.000000,0,79,0,0,yes,1.000000
440,,70.000000,73.000000,0,73,0,0,yes,1.000000
439,,4977.000000,7423.000000,0,7423,0,0,yes,1.000000
438,,178.000000,178.000000,0,178,0,0,yes,1.000000
437,,1679.000000,2878.000000,0,2878,0,0,yes,1.000000
436,,1065.000000,1384.000000,0,1384,0,0,yes,1.000000
435,,4073.000000,5468.000000,0,5468,0,0,yes,1.000000
434,,82.000000,82.000000,0,82,0,0,yes,1.000000
433,,569.000000,569.000000,0,569,0,0,yes,1.000000
432,,44.000000,45.000000,0,45,0,0,yes,1.000000
431,,1441.000000,1441.000000,0,1441,0,0,yes,1.000000
430,,167.000000,167.000000,0,167,0,0,yes,1.000000
429,,1110.000000,1151.000000,0,1151,0,0,yes,1.000000
428,,117.000000,118.000000,0,118,0,0,yes,1.000000
427,,1177.000000,1207.000000,0,1207,0,0,yes,1.000000
426,,956.000000,1018.000000,0,1018,0,0,yes,1.000000
425,,558.000000,578.000000,0,578,0,0,yes,1.000000
424,,492.000000,498.000000,0,498,0,0,yes,1.000000
423,,2779.000000,4275.000000,0,4275,0,0,yes,1.000000
422,,2770.000000,4170.000000,0,4170,0,0,yes,1.000000
421,,5671.000000,7805.000000,0,7805,0,0,yes,1.000000
420,,10.000000,13.000000,0,13,0,0,yes,1.000000
419,,5383.000000,7063.000000,0,7063,0,0,yes,1.000000
418,,2991.000000,3662.000000,0,3662,0,0,yes,1.000000
417,,4792.000000,6758.000000,0,6758,0,0,yes,1.000000
416,,713.000000,985.000000,0,985,0,0,yes,1.000000
415,,607.000000,607.000000,0,607,0,0,yes,1.000000
414,,944.000000,1013.000000,0,1013,0,0,yes,1.000000
413,,5773.000000,5840.000000,0,5840,0,0,yes,1.000000
412,,315.000000,573.000000,0,573,0,0,yes,1.000000
411,,468.000000,472.000000,0,472,0,0,yes,1.000000
410,,120.000000,120.000000,0,120,0,0,yes,1.000000
409,,838.000000,838.000000,0,838,0,0,yes,1.000000
408,,2626.000000,2626.000000,0,2626,0,0,yes,1.000000
