"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
458,,103.000000,114.000000,0,114,0,0,yes,1.000000
457,,699.000000,713.000000,0,713,0,0,yes,1.000000
456,,192.000000,192.000000,0,192,0,0,yes,1.000000
455,,2068.000000,3392.000000,0,3392,0,0,yes,1.000000
454,,318.000000,360.000000,0,360,0,0,yes,1.000000
453,,1823.000000,3049.000000,0,3049,0,0,yes,1.000000
452,,885.000000,955.000000,0,955,0,0,yes,1.000000
451,,4033.000000,6076.000000,0,6076,0,0,yes,1.000000
450,,4720.000000,6544.000000,0,6544,0,0,yes,1.000000
449,,11.000000,12.000000,0,12,0,0,yes,1.000000
448,,415.000000,415.000000,0,415,0,0,yes,1.000000
447,,29.000000,32.000000,0,32,0,0,yes,1.000000
446,,10.000000,11.000000,0,11,0,0,yes,1.000000
445,,6.000000,6.000000,0,6,0,0,yes,1.000000
444,,703.000000,720.000000,0,720,0,0,yes,1.000000
443,,68.000000,72.000000,0,72,0,0,yes,1.000000
442,,10.000000,10.000000,0,10,0,0,yes,1.000000
441,,64.000000,82.000000,0,82,0,0,yes,1.000000
440,,70.000000,74.000000,0,74,0,0,yes,1.000000
439,,4977.000000,7418.000000,0,7418,0,0,yes,1.000000
438,,178.000000,180.000000,0,180,0,0,yes,1.000000
437,,1679.000000,2827.000000,0,2827,0,0,yes,1.000000
436,,1065.000000,1383.000000,0,1383,0,0,yes,1.000000
435,,4073.000000,5467.000000,0,5467,0,0,yes,1.000000
434,,82.000000,83.000000,0,83,0,0,yes,1.000000
433,,569.000000,574.000000,0,574,0,0,yes,1.000000
432,,44.000000,45.000000,0,45,0,0,yes,1.000000
431,,1441.000000,1442.000000,0,1442,0,0,yes,1.000000
430,,167.000000,168.000000,0,168,0,0,yes,1.000000
429,,1110.000000,1122.000000,0,1122,0,0,yes,1.000000
428,,117.000000,122.000000,0,122,0,0,yes,1.000000
427,,1177.000000,1186.000000,0,1186,0,0,yes,1.000000
426,,956.000000,993.000000,0,993,0,0,yes,1.000000
425,,558.000000,561.000000,0,561,0,0,yes,1.000000
424,,492.000000,508.000000,0,508,0,0,yes,1.000000
423,,2779.000000,4225.000000,0,4225,0,0,yes,1.000000
422,,2770.000000,4167.000000,0,4167,0,0,yes,1.000000
421,,5671.000000,7793.000000,0,7793,0,0,yes,1.000000
420,,10.000000,12.000000,0,12,0,0,yes,1.000000
419,,5383.000000,7056.000000,0,7056,0,0,yes,1.000000
418,,2991.000000,3669.000000,0,3669,0,0,yes,1.000000
417,,4792.000000,6757.000000,0,6757,0,0,yes,1.000000
416,,713.000000,989.000000,0,989,0,0,yes,1.000000
415,,607.000000,607.000000,0,607,0,0,yes,1.000000
414,,944.000000,1013.000000,0,1013,0,0,yes,1.000000
413,,5773.000000,5847.000000,0,5847,0,0,yes,1.000000
412,,315.000000,588.000000,0,588,0,0,yes,1.000000
411,,468.000000,468.000000,0,468,0,0,yes,1.000000
410,,120.000000,121.000000,0,121,0,0,yes,1.000000
409,,838.000000,838.000000,0,838,0,0,yes,1.000000
408,,2626.000000,2626.000000,0,2626,0,0,yes,1.000000
407,,39.000000,47.000000,0,47,0,0,yes,1.000000
406,,1849.000000,2212.000000,0,2212,0,0,yes,1.000000
405,,10.000000,10.000000,0,10,0,0,yes,1.000000
404,,874.000000,874.000000,0,874,0,0,yes,1.000000
403,,1864.000000,2432.000000,0,2432,0,0,yes,1.000000
402,,592.000000,601.000000,0,601,0,0,yes,1.000000
401,,368.000000,437.000000,0,437,0,0,yes,1.000000
400,,330.000000,365.000000,0,365,0,0,yes,1.000000
399,,54.000000,54.000000,0,54,0,0,yes,1.000000
398,,43.000000,48.000000,0,48,0,0,yes,1.000000
397,,224.000000,226.000000,0,226,0,0,yes,1.000000
396,,103.000000,160.000000,0,160,0,0,yes,1.000000
395,,87.000000,108.000000,0,108,0,0,yes,1.000000
394,,11.000000,11.000000,0,11,0,0,yes,1.000000
393,,5310.000000,7509.000000,0,7509,0,0,yes,1.000000
392,,272.000000,344.000000,0,344,0,0,yes,1.000000
391,,1662.000000,2829.000000,0,2829,0,0,yes,1.000000
390,,4610.000000,7077.000000,0,7077,0,0,yes,1.000000
389,,4361.000000,6538.000000,0,6538,0,0,yes,1.000000
388,,1547.000000,2364.000000,0,2364,0,0,yes,1.000000
387,,546.000000,548.000000,0,548,0,0,yes,1.000000
386,,37.000000,39.000000,0,39,0,0,yes,1.000000
385,,635.000000,675.000000,0,675,0,0,yes,1.000000
384,,1575.000000,1576.000000,0,1576,0,0,yes,1.000000
383,,98.000000,113.000000,0,113,0,0,yes,1.000000
382,,99.000000,107.000000,0,107,0,0,yes,1.000000
381,,703.000000,710.000000,0,710,0,0,yes,1.000000
380,,230.000000,236.000000,0,236,0,0,yes,1.000000
379,,3431.000000,4847.000000,0,4847,0,0,yes,1.000000
378,,1652.000000,2524.000000,0,2524,0,0,yes,1.000000
377,,345.000000,355.000000,0,355,0,0,yes,1.000000
376,,2070.000000,2348.000000,0,2348,0,0,yes,1.000000
375,,3147.000000,4037.000000,0,4037,0,0,yes,1.000000
374,,1984.000000,2589.000000,0,2589,0,0,yes,1.000000
373,,1954.000000,2320.000000,0,2320,0,0,yes,1.000000
372,,937.000000,1158.000000,0,1158,0,0,yes,1.000000
371,,1713.000000,1716.000000,0,1716,0,0,yes,1.000000
370,,723.000000,944.000000,0,944,0,0,yes,1.000000
369,,73.000000,86.000000,0,86,0,0,yes,1.000000
368,,1036.000000,1043.000000,0,1043,0,0,yes,1.000000
367,,624.000000,643.000000,0,643,0,0,yes,1.000000
366,,279.000000,287.000000,0,287,0,0,yes,1.000000
365,,1423.000000,1890.000000,0,1890,0,0,yes,1.000000
364,,5634.000000,7786.000000,0,7786,0,0,yes,1.000000
363,,4680.000000,7140.000000,0,7140,0,0,yes,1.000000
362,,10.000000,10.000000,0,10,0,0,yes,1.000000
361,,32.000000,32.000000,0,32,0,0,yes,1.000000
360,,951.000000,953.000000,0,953,0,0,yes,1.000000
359,,93.000000,100.000000,0,100,0,0,yes,1.000000
358,,124.000000,128.000000,0,128,0,0,yes,1.000000
357,,512.000000,568.000000,0,568,0,0,yes,1.000000
356,,212.000000,224.000000,0,224,0,0,yes,1.000000
355,,74.000000,77.000000,0,77,0,0,yes,1.000000
354,,88.000000,126.000000,0,126,0,0,yes,1.000000
353,,121.000000,136.000000,0,136,0,0,yes,1.000000
352,,15.000000,17.000000,0,17,0,0,yes,1.000000
351,,1012.000000,1025.000000,0,1025,0,0,yes,1.000000
350,,2767.000000,3790.000000,0,3790,0,0,yes,1.000000
349,,885.000000,1137.000000,0,1137,0,0,yes,1.000000
348,,1639.000000,2694.000000,0,2694,0,0,yes,1.000000
347,,50.000000,50.000000,0,50,0,0,yes,1.000000
346,,156.000000,161.000000,0,161,0,0,yes,1.000000
345,,80.000000,109.000000,0,109,0,0,yes,1.000000
344,,115.000000,116.000000,0,116,0,0,yes,1.000000
343,,11.000000,11.000000,0,11,0,0,yes,1.000000
342,,64.000000,68.000000,0,68,0,0,yes,1.000000
341,,785.000000,843.000000,0,843,0,0,yes,1.000000
340,,4950.000000,7299.000000,0,7299,0,0,yes,1.000000
339,,5119.000000,6829.000000,0,6829,0,0,yes,1.000000
338,,4947.000000,7261.000000,0,7261,0,0,yes,1.000000
337,,10.000000,11.000000,0,11,0,0,yes,1.000000
336,,3.000000,3.000000,0,3,0,0,yes,1.000000
335,,582.000000,591.000000,0,591,0,0,yes,1.000000
334,,302.000000,309.000000,0,309,0,0,yes,1.000000
333,,175.000000,188.000000,0,188,0,0,yes,1.000000
332,,504.000000,533.000000,0,533,0,0,yes,1.000000
